Booking_Key,FK_Customer_Key,FK_Date_Key,FK_Movies_Key,FK_Theater_Key,FK_PromoCode_Key,Sales,TicketsSold,CancelledAmount,CancelledQuantity,PromoCodeValue,Customer_Key,Name,Address,City,Zip,State,Country,date_key,date,year,month,day,week,quarter,day_in_week,month_name,day_name,Movie_Key,Title,Rating,Genre,PromoCode_Key,PromoCode,Theater_Key,Theater_Name,Theater_ParentGroup,Country,State,City,ZipCode
872,872,63,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,2019-03-04,2019,3,4,10,1,2,March,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
873,873,266,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,266,2019-09-23,2019,9,23,39,3,2,September,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
874,874,184,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,184,2019-07-03,2019,7,3,27,3,4,July,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
875,875,122,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122,2019-05-02,2019,5,2,18,2,5,May,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
876,876,57,1,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57,2019-02-26,2019,2,26,9,1,3,February,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
877,877,235,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,235,2019-08-23,2019,8,23,34,3,6,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
878,878,44,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44,2019-02-13,2019,2,13,7,1,4,February,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
879,879,151,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,151,2019-05-31,2019,5,31,22,2,6,May,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
880,880,305,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,305,2019-11-01,2019,11,1,44,4,6,November,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
881,881,113,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113,2019-04-23,2019,4,23,17,2,3,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
882,882,288,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,288,2019-10-15,2019,10,15,42,4,3,October,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
883,883,139,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,139,2019-05-19,2019,5,19,21,2,1,May,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
884,884,152,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,152,2019-06-01,2019,6,1,22,2,7,June,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
885,885,20,1,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,2019-01-20,2019,1,20,4,1,1,January,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
886,886,280,1,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,280,2019-10-07,2019,10,7,41,4,2,October,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
887,887,62,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,2019-03-03,2019,3,3,10,1,1,March,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
888,888,108,1,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108,2019-04-18,2019,4,18,16,2,5,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
889,889,35,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35,2019-02-04,2019,2,4,6,1,2,February,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
890,890,165,1,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,165,2019-06-14,2019,6,14,24,2,6,June,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
891,891,82,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82,2019-03-23,2019,3,23,12,1,7,March,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
892,892,234,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,234,2019-08-22,2019,8,22,34,3,5,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
893,893,285,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,285,2019-10-12,2019,10,12,41,4,7,October,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
894,894,83,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,2019-03-24,2019,3,24,13,1,1,March,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
895,895,197,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,197,2019-07-16,2019,7,16,29,3,3,July,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
896,896,96,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,96,2019-04-06,2019,4,6,14,2,7,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
897,897,205,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205,2019-07-24,2019,7,24,30,3,4,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
898,898,98,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,98,2019-04-08,2019,4,8,15,2,2,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
899,899,193,1,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,193,2019-07-12,2019,7,12,28,3,6,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
900,900,33,1,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33,2019-02-02,2019,2,2,5,1,7,February,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
901,901,223,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,223,2019-08-11,2019,8,11,33,3,1,August,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
902,902,56,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,2019-02-25,2019,2,25,9,1,2,February,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
903,903,246,1,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,246,2019-09-03,2019,9,3,36,3,3,September,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
904,904,106,1,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106,2019-04-16,2019,4,16,16,2,3,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
905,905,108,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108,2019-04-18,2019,4,18,16,2,5,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
906,906,220,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,220,2019-08-08,2019,8,8,32,3,5,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
907,907,136,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,136,2019-05-16,2019,5,16,20,2,5,May,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
908,908,18,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,2019-01-18,2019,1,18,3,1,6,January,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
909,909,317,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,317,2019-11-13,2019,11,13,46,4,4,November,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
910,910,257,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,257,2019-09-14,2019,9,14,37,3,7,September,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
911,911,11,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,2019-01-11,2019,1,11,2,1,6,January,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
912,912,242,1,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,242,2019-08-30,2019,8,30,35,3,6,August,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
913,913,219,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219,2019-08-07,2019,8,7,32,3,4,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
914,914,48,1,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,2019-02-17,2019,2,17,8,1,1,February,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
915,915,218,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,218,2019-08-06,2019,8,6,32,3,3,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
916,916,309,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,309,2019-11-05,2019,11,5,45,4,3,November,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
917,917,249,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,249,2019-09-06,2019,9,6,36,3,6,September,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
918,918,318,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,318,2019-11-14,2019,11,14,46,4,5,November,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
919,919,204,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204,2019-07-23,2019,7,23,30,3,3,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
920,920,66,1,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,2019-03-07,2019,3,7,10,1,5,March,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
921,921,33,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33,2019-02-02,2019,2,2,5,1,7,February,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
922,922,284,1,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,284,2019-10-11,2019,10,11,41,4,6,October,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
923,923,45,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45,2019-02-14,2019,2,14,7,1,5,February,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
924,924,7,1,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,2019-01-07,2019,1,7,2,1,2,January,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
925,925,219,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219,2019-08-07,2019,8,7,32,3,4,August,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
926,926,116,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116,2019-04-26,2019,4,26,17,2,6,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
927,927,238,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,238,2019-08-26,2019,8,26,35,3,2,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
928,928,205,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205,2019-07-24,2019,7,24,30,3,4,July,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
929,929,309,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,309,2019-11-05,2019,11,5,45,4,3,November,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
930,930,290,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,290,2019-10-17,2019,10,17,42,4,5,October,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
931,931,203,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,203,2019-07-22,2019,7,22,30,3,2,July,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
932,932,144,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144,2019-05-24,2019,5,24,21,2,6,May,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
933,933,109,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,109,2019-04-19,2019,4,19,16,2,6,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
934,934,112,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,2019-04-22,2019,4,22,17,2,2,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
935,935,229,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,229,2019-08-17,2019,8,17,33,3,7,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
936,936,171,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,171,2019-06-20,2019,6,20,25,2,5,June,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
937,937,168,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168,2019-06-17,2019,6,17,25,2,2,June,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
938,938,4,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2019-01-04,2019,1,4,1,1,6,January,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
939,939,152,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,152,2019-06-01,2019,6,1,22,2,7,June,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
940,940,112,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,2019-04-22,2019,4,22,17,2,2,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
941,941,99,1,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99,2019-04-09,2019,4,9,15,2,3,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
942,942,158,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158,2019-06-07,2019,6,7,23,2,6,June,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
943,943,171,1,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,171,2019-06-20,2019,6,20,25,2,5,June,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
944,944,64,1,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,2019-03-05,2019,3,5,10,1,3,March,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
945,945,123,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123,2019-05-03,2019,5,3,18,2,6,May,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
946,946,104,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,2019-04-14,2019,4,14,16,2,1,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
947,947,148,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,148,2019-05-28,2019,5,28,22,2,3,May,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
948,948,106,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106,2019-04-16,2019,4,16,16,2,3,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
949,949,88,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,2019-03-29,2019,3,29,13,1,6,March,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
950,950,118,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118,2019-04-28,2019,4,28,18,2,1,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
951,951,8,1,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,2019-01-08,2019,1,8,2,1,3,January,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
952,952,2,1,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2019-01-02,2019,1,2,1,1,4,January,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
953,953,303,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,303,2019-10-30,2019,10,30,44,4,4,October,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
954,954,232,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,232,2019-08-20,2019,8,20,34,3,3,August,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
955,955,251,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,251,2019-09-08,2019,9,8,37,3,1,September,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
956,956,236,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,2019-08-24,2019,8,24,34,3,7,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
957,957,108,2,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108,2019-04-18,2019,4,18,16,2,5,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
958,958,151,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,151,2019-05-31,2019,5,31,22,2,6,May,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
959,959,107,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,107,2019-04-17,2019,4,17,16,2,4,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
960,960,83,2,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,2019-03-24,2019,3,24,13,1,1,March,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
961,961,92,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92,2019-04-02,2019,4,2,14,2,3,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
962,962,209,1,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,209,2019-07-28,2019,7,28,31,3,1,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
963,963,129,1,6,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,129,2019-05-09,2019,5,9,19,2,5,May,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
964,964,15,1,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,2019-01-15,2019,1,15,3,1,3,January,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
965,965,7,2,5,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,2019-01-07,2019,1,7,2,1,2,January,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
966,966,309,1,4,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,309,2019-11-05,2019,11,5,45,4,3,November,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
